pathway	GeneSetCollection	direction	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	FDR_global
GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_UP	IMMUNOLOGIC	Up	0.000319795330988168	0.00717584955460244	0.497246429380039	1.77015650419462	0	183	STAT1,TMEM140,PSMB8,ZC3HAV1,SERPING1,ICAM1,MORC1,ITGAL,ARID5A,NUPR1,LRCH3,OGFR,IRF1,IFIH1,SLC20A1,GGPS1,HSH2D,SLFN13,TAPBP,USP42,IL15RA,LARP1,TAB2,SLC12A4,BEND3,ACP2,TLK2,MINA,HARS,SAV1,MOV10,RNF114,TOX4,PSMA2,UBE2F,SFPQ,AGTRAP,EIF2S1,GTF2A1,UTP18,TPBG,GPHN,RHOC,HDC,YTHDF1,APPBP2,RARS,SRXN1,RRS1,PTPN12,TSC22D1,SNRPA1,RASA4,SMNDC1,PAPD7,PSMD14	0.0117243397079554
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN	IMMUNOLOGIC	Up	0.000319386777387416	0.00717584955460244	0.495700524154523	1.76962762173754	0	189	SLCO3A1,CXCL10,TRIM21,GBP7,CASP4,PARP9,RNF19B,RND3,ZNFX1,JDP2,CD274,SLC7A11,C3orf38,C19orf12,DENR,IFIH1,DAXX,SAP30,GARS,RCN1,PHGDH,MMD,EFS,MSN,HOPX,ERN1,ADRM1,GTF2F1,XRN1,HLA-DOA,STAU2,SGOL1,NME6,SRSF6,SLC30A6,MORC3,DYNC1H1,RNF114,MTDH,MAGOHB,SNX18,TFAP2A,ETF1,NFE2L2,EIF2S2,ASNS,TPBG,TTC1,DHX15,DLD,RNF14,MED1,TMEM128,PTBP1	0.0117243397079554
GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_UP	IMMUNOLOGIC	Up	0.00064040986231188	0.00894596614414537	0.497563632690766	1.76804416306551	1	180	GBP4,RSAD2,ITGB7,SAMHD1,GRB10,CCL5,UBD,PARP9,C1R,HLA-G,SH3TC2,TLR1,PARP3,AVIL,DHX58,PENK,PSME2,DAPL1,IRF1,NLRC5,XAF1,SLFN13,DDX58,SFRP1,HLA-DMA,INF2,GDA,FOSL2,BCL2,SELM,TOR3A,ANXA3,LRRK1,SWAP70,C3	0.0125401481034733
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP	IMMUNOLOGIC	Up	0.00064040986231188	0.00894596614414537	0.497507516833165	1.76784476080222	1	180	TLR2,RNF213,SAMHD1,IL18BP,PSMB9,XDH,TAP2,PSMB10,ZBP1,LRCH3,RBM43,PPM1H,C19orf12,PARP11,THBS1,NLRC5,UBR4,HPS3,ARRDC4,TAPBP,PDE8A,HOPX,PSMA4,GTF2F1,IFIT2,PLIN2,MYD88,PLXNC1,WLS,TMEM106A,UBXN2B,ITGA6,SWAP70,ITPKA,ACOT8,PTK2,PTRH2,PLAC8,CLUAP1,MTF1,BAZ1A,DSTYK,TRIP4,TRIM25,PLA2G16,BCKDHB,RABEPK,TRMT1L,PML,KATNA1,DOK1,CASS4,UBASH3B,QPCT,TBC1D9B,KIAA0922	0.0125401481034733
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_BP	Up	0.00415407854984894	0.0530664652567976	0.680158149407729	1.76648872654924	10	27	CXCL10,CCL5,PYCARD,TNFRSF14,MSN	0.040691507217187
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP	IMMUNOLOGIC	Up	0.0006426735218509	0.00894596614414537	0.499702547726142	1.76619521771621	1	172	CCRL2,CXCL10,HLA-DMB,STAT2,C2,IFI44,SOCS1,PSMB9,TNFSF10,SERPING1,LEPROTL1,TAP2,WARS,TAP1,PSMB10,SDC3,TRAFD1,ZNF274,SECTM1,IRF1,IFI35,XAF1,SLC20A1,HAX1,RBP4,UBE2L6,RBCK1,PCK2,OAS2,ARHGAP5,ERLIN1,CTSC,UVRAG,SLC1A3,GBP2,CUL1,CERS6,IDO1,TREX1,SEPHS2,ANGEL1,BBX,ITM2B,PML,ATF6B,DOK1,USP6NL,CFB,MGAT1,NAT6,SERBP1,TRANK1	0.0125401481034733
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	PATHWAYS	Up	0.000315457413249211	0.0112564332032075	0.485676934295847	1.7650334920118	0	225	B2M,PSMB8,TRIM21,SOCS1,PSMB9,ASB13,UBA7,MRC1,ASB4,ERAP1,TAP2,TAP1,HLA-G,PSMB10,HLA-A,CUL2,HLA-F,PSME1,PSME2,CTSS,UBR4,FBXO4,HUWE1,PSMA4,UBE2L6,PSMC2,RBCK1,PSMC6,ANAPC1,PSMF1,UBE2W,UBE2Q1,ITGAV,SPSB2,CUL3,PSMD6,UBE2Q2,PSMA2,UBE2F,CUL1,PSMC3,PSMB6,PSMC4,DET1,PSMA7,UBOX5,CUL5,PSMA1,UBE2G2,UBR2,UBE3C,PSMB4,PSMD7,KLHL13,PSMD14,CBLB,PSMD4,PSMD11,CDC27,UBE2E3,UBE2J1,PSMA3,RNF4,UBE2D3,ITGB5,RNF138,UBA6,FBXW11,UBE3A,RCHY1,PSMB3,PARK2,HERC2,VPRBP,PSMB5,PSMC5,UBE2D2,TRIM36,PSMA5,FBXO6,KEAP1,RNF123	0.0117243397079554
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	PATHWAYS	Up	0.00191791331031837	0.0238048081185336	0.743536936282798	1.76481953659614	4	18	IRF7,RNF135,TANK,IRF1,IFIH1,DDX58,IFNB1,TRAF2,TRIM25,TRAF6,CREBBP,EP300,SIKE1	0.0235857020896104
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Up	0.000341180484476288	0.0194656234762179	0.536771987316672	1.7645883424044	0	98	PSMB8,PSMB9,PSMB10,FCER1G,PSME1,PSME2,PSMA4,PSMC2,PSMC6,TAB2,PSMF1,PSMD6,PSMA2,CUL1,PSMC3,PSMB6,PSMC4,KRAS,PSMA7,PRKACB,TRAF6,PSMA1,PAK1,PSMB4,PSMD7,CREBBP,PSMD14,PSMD4,PSMD11,RELA,EP300,PSMA3,PAK2,NFKB1,ICAM2,RELB,FBXW11,PSMB3,CHUK,PSMB5,PSMC5,UBE2D2,PSMA5,RAF1,PSMB7	0.0117243397079554
GO_RNA_PROCESSING	GO_BP	Up	0.000270343336036767	0.0194656234762179	0.441039006755775	1.76373215044741	0	723	TSR2,TMTC1,NOP58,NOP56,DUS4L,AARS,IWS1,BYSL,DIMT1,LEO1,NUFIP1,DKC1,PPP4R2,RPP38,PNPT1,TRNT1,RBPMS,MPHOSPH10,CCAR1,LTV1,PDE12,NOC4L,DIS3,GEMIN5,PUS3,WDR12,INTS12,NOL11,HNRNPK,DHX29,RRP1B,TRDMT1,ESRP1,SRSF7,NOL8,DDX27,CPSF2,RPP40,ERN1,DDX5,RPL27A,GTF2F1,SIRT1,TRMT61A,WDR43,NAT10,EXOSC1,NOP2,RPL7L1,HEATR1,QTRTD1,WDR75,DGCR14,RAVER2,EXOSC8,SRFBP1,CDC73,ADAR,RNMTL1,CCNH,KARS,TRA2B,RBFOX2,EXOSC9,RPS20,SYNCRIP,CHD7,SARS,DDX21,FTSJ3,PELP1,CTU2,SRSF6,IMP4,LARP7,PSIP1,INTS6,USP4,UTP14A,MTPAP,EIF6,CPSF6,WDR4,EXOSC10,DHX33,UTP20,NOL9,SMN1,ADAT2,NSUN5,PNO1,DIEXF,ISG20,MAGOHB,PPP1R8,PRMT5,WDR36,ZNF326,DHX36,SCAF8,DIS3L,USP39,WTAP,RBM4,DDX52,GTF2H2,PRPF38B,DGCR8,RPL27,EXOSC4,HNRNPH1,TSR1,SFPQ,EBNA1BP2,DDX54,CDK12,UTP18,UTP11L,DUSP11,TSEN15,SETX,METTL1,TRMT5,CIRH1A,BRDT,CDK5RAP1,BOP1,EIF4A3,DDX51,DBR1,SNW1,NOP14,STRAP,RPUSD3,DHX15,RPF1,TRMT6,RBM22,RPS25,INTS2,YBEY,CSTF2,CLNS1A,UTP23,PAPOLA,RIOK1,NSUN3,PUS7L,PTBP1,WDR55,CSTF2T,MOCS3,ELAC2,WDR3,DHX37,TRMT1L,PES1,FASTKD5,RRS1,RRP8,DDX56,SNRPA1,THOC1,TXNL4A,PRPF38A,APP,PRPF18,EXOSC5,MRM1,TRUB2,POP1,CIR1,SMNDC1,APOBEC1,CDK13,PRPF3,MBNL1,SNRNP70,RNPS1,RPF2,THUMPD1,UTP3,SUPV3L1,YRDC,METTL16,RRP36,PA2G4,POP7,GEMIN7,RBM17,SF3B3,NSUN2,SF3B4,NSUN4,HNRNPA2B1,MAK16,INTS8,ERI2,TPRKB,SF3A1,CLP1,CSTF1,METTL14,WBP11,QKI,GTF2H1,SART1,SCNM1,CHERP,GTF2F2,RPP14,LUC7L2,PPIG,WDR18,SON,PAPD5,RBM28,CWC22,URM1,RPS24,CASC3,DDX41,C14orf166,PPP2CA,SLU7,DDX39A,LSM10,EXOSC6,ZCRB1,ADARB1,SSU72,RNF113A,PUS10,RPL35A,RBM26,RBMS1,METTL2A,RBM39,TRMT2A,ZCCHC6,WBSCR22,TXNL4B,SBDS,METTL3,UTP6,RIOK2,SRPK2,TBL3,RPS12,PRPF40B,RBM27,WDR46,ALKBH8,UPF3B,C1QBP,PPIL3,FTSJ1,EXOSC3,PUS1,AHCYL1,THOC5,PRPF31,RCL1,SRSF10,RBM6,RBM5,POP4,MRPS11,POLR2C,YBX1,PUS7,PTCD2,CSNK1E,RBM15B,DUS1L,PDCD11,SRPK1,ADAT1,TYW5,PPIL1,PPARGC1A,ISG20L2,ZCCHC8,HNRNPF,SFSWAP,WDR83,NAF1,TGS1,SKIV2L2,RBM10,RPS15A,NGDN,LARP6,CRNKL1,TRMT11,DHX38,CDC5L,SRSF2,CPEB1,RPL18A,ATXN1,METTL15,BUD13,SUGP2,ELAVL1,RBMX,XRN2,DHX30	0.0117243397079554
KARLSSON_TGFB1_TARGETS_UP	PATHWAYS	Up	0.000331895121141719	0.0112564332032075	0.526586082686423	1.76329156015767	0	111	NIN,PPA1,MYBBP1A,SLC20A1,HSPA9,GARS,GNL3,BCAT1,PHGDH,MSN,WDR75,SET,NAA25,SYNCRIP,DDX21,COQ10B,GTPBP4,SRM,CTU2,EIF5,TOMM20,NIP7,EEF1E1,PTK2,ABCE1,NAA15,UCHL3,EIF2S1,RSL1D1,UTP18,EIF2S2,PPRC1,ZYX,KLF6,TIMM23,BAZ1A,SLTM,USP10,RPF2,TOMM70A,PELO,NSUN2,MAK16,NAE1,BTBD10,SHMT2,PLK2,TNFRSF12A,GTF2F2,HSPD1,EXT1,LYAR,BMP1	0.0117243397079554
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_BP	Up	0.00213675213675214	0.0369773904256663	0.579455214704245	1.76032962136281	5	60	RSAD2,CCL5,ISG15,ZC3HAV1,PARP10,IFI16,LTF,C19orf66,IFNB1,PKN2,DDX5,LARP1,BCL2,ADAR,DDX3X,PPID,ISG20,OAS1,SLPI,PROX1,IFITM3,ILF3,EIF2AK2,OAS3,TNF	0.0254333125620254
BIOCARTA_PROTEASOME_PATHWAY	PATHWAYS	Up	0.00544267053701016	0.0511313911988101	0.669323109392576	1.75837567389353	14	28	PSMA4,PSMC2,PSMC6,PSMD6,PSMA2,PSMC3,PSMB6,PSMC4,PSMA7,PSMA1,PSMB4,PSMD14,PSMD11,PSMA3,UBE3A,PSMB3,PSMB5,PSMA5,PSMB7,RPN2	0.0500165915089801
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	IMMUNOLOGIC	Up	0.000641231163834562	0.00894596614414537	0.493461196135243	1.75746255901891	1	185	STAT1,B2M,APOL6,GBP7,UBD,PSMB9,CASP1,SERPING1,C1R,APOBR,TIFA,EIF4E3,SDC3,SNX10,SYDE1,CTSS,IRF8,IRF1,FBXO4,IFNAR2,GPX3,HLA-DMA,FXN,FEZ2,IL6ST,LMO2,PLIN2,CD276,CTSC,UVRAG,VWA5A,LCK,GBP2,SNX24,PHC2,AGTRAP,CTBS,AP2A2	0.0125401481034733
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_BP	Up	0.000299580587177951	0.0194656234762179	0.465120160559562	1.75696899043017	0	326	GBP5,DDX60,TLR2,PSMB8,TRIM5,CCL5,PSMB9,ZC3HAV1,NOD1,PYCARD,ETS1,TLR3,PTGS2,IRF7,CD47,IFI16,PSMB10,TLR1,FCER1G,DHX58,PENK,PSME1,PSME2,TANK,CTSS,HPX,IL33,IFIH1,NLRC5,IRAK2,PLA2G4A,DDX58,IFNB1,PSMA4,PSMC2,IL6ST,CYLD,PSMC6,TAB2,PSMF1,TRIM15,IL17RA,IL17RC,RIPK1,MYD88,PRKCE,MB21D1,CLOCK,POLR3B,HLA-E,C3,PSMD6,PSMA2,CUL1,PSMC3,PSMB6,OSMR,PSMC4,KRAS,PSMA7,AP1G1,PRKACB,IDO1,TRAF6,PSMA1,POLR3C,MED1,PAK1,PSMB4,PSMD7,RIPK2,POLR3D,TNF,ANKRD17,CREBBP,PSMD14,PSMD4,PSMD11,RELA,EP300,POLR3F,PSMA3,PAK2,NFKB1,LTA,ICAM2,UNC93B1,RELB,UBE2D3,TRIM6,AGTR1	0.0117243397079554
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN	IMMUNOLOGIC	Up	0.000640820249919897	0.00894596614414537	0.493216509265163	1.756254709539	1	184	GBP4,RSAD2,ISG15,DENND4A,ZNFX1,PARP14,KCTD12,CSF1,CD274,CD74,SLC7A11,ARID5A,NUPR1,SNX10,NAMPT,AKNA,TANK,IRF1,NRIP1,MCL1,IFIH1,SLC3A2,ZNF281,IRAK2,SAP30,ZNF131,ZNF800,SLC30A4,FEM1C,SENP6,IFIT1B,CSRNP1,USP16,COQ10B,STX3,DCUN1D3,SPRYD7,NFIL3,TLK2,ATF3,CLIC4,GMEB2,GNA13,C3	0.0125401481034733
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	PATHWAYS	Up	0.000323415265200517	0.0112564332032075	0.504287960752602	1.75523319929141	0	153	DENND4A,LAP3,TLE4,ASF1A,DKC1,IARS,TRIB1,GEMIN5,SLC25A36,DHX29,NOL8,ZNF131,IFT74,IFT57,UPF3A,C1orf131,MINA,SNX19,EIF3G,RAN,NUDT5,DDX18,SLC38A1,AASDHPPT,EBNA1BP2,PTPMT1,FANCL,PSMC4,NCLN,CIRH1A,MINPP1,STAM2,C19orf52,DDX31,ILF3,PAPOLA,PPP1R12A,SPAST,THYN1,PAIP1,ORC5,EIF3M,CYP2R1,PPIP5K2,NAA50,PDCD6,PSMA3,ERCC1,OTUD6B,TBCB,CCDC94,EZH2,RUVBL2,TMEM126A,CHEK1,KEAP1,SMARCA4,DNAJB14,CCT2,FEM1B,C1QBP,CHCHD1,NASP,MCM3AP,PAK1IP1,MET,BARD1,TIMM50,BUB3,MYLIP,LEMD3,IP6K2,CCT5,SPATA5L1,AVL9,MCM2,RNF7,KRIT1,C15orf41,DDX1	0.0117243397079554
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	IMMUNOLOGIC	Up	0.000322788896061975	0.00717584955460244	0.497878912404059	1.75427355096491	0	169	NMI,PSMB8,TRIM5,ZC3HAV1,PPP1R16B,ICAM1,UBA7,RNF19B,GTPBP2,PTGS2,TAP2,CD47,ARID5A,TRAFD1,APOBEC3B,ABTB2,RBPMS,IFI35,XAF1,BID,SLC7A5,UBE2L6,IL15RA,RBCK1,CYLD,OAS2,ZCCHC2,MYD88,TOR3A,PARP8,BCOR,GTF2I,N4BP1,CLIC4,TNFAIP8,C3,OAS1,AFF1,GTF2A1,PLAUR,ARHGAP6,THRB,NBN,USP25,BAZ1A,STC2,DHX15,TRIM25,OTUD7B,HSP90AA1,IRF9,ACVR2A,EHD4,SNAP25,TRANK1,B3GNT2	0.0117243397079554
GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	GO_BP	Up	0.00292077400511135	0.0439039387319473	0.602447474424743	1.7538996015238	7	47	CCRL2,CXCL10,CCL5,CCL25	0.0318419748092272
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP	IMMUNOLOGIC	Up	0.0006426735218509	0.00894596614414537	0.493283541528082	1.75280796030044	1	182	CCRL2,STAT1,RSAD2,USP18,CMPK2,IFI44,RTP4,GTPBP2,ZNFX1,IRF7,LRRC8D,ALDH1A1,SDC3,PARP12,HLA-DQA1,DHX58,NAMPT,IL33,IFI35,XAF1,IRAK2,TSC22D2,DDX58,ZNF800,UBE2L6,LGALS9B,RGS2,IFIT2,ADAR,IFIT1B,ZFP36L1,NKAIN4,NR4A2,MAFK,POU6F1,ISG20,RNF114,PHYHD1,OAS1,PRPF38B,CBX4,ZFAND5	0.0125401481034733
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN	IMMUNOLOGIC	Up	0.000641231163834562	0.00894596614414537	0.492130525777016	1.75272337516556	1	185	GBP4,HERC6,GPR155,AKT3,TRIM5,PARP9,ICAM1,RIMS3,NT5E,WARS,TAP1,HLA-G,TRIM26,PARP3,DHRS7,HECTD2,ZNF281,ABI2,NOP16,THUMPD3,POLR3E,USP42,NAT10,DPH5,RRP12,SMC6,UBE2W,NAA25,ABHD2,GTPBP4,MYD88,CTSC,UTP14A,MED22,SWAP70,ISG20,NFE2L2,SH3BP5,KIF1B,CBX4,CIRH1A,FILIP1L,TXNRD2,PLA2G16,DSE,TRIM14,RABEPK,CSTF2T,RRS1,PTPN12,EIF2AK2	0.0125401481034733
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	IMMUNOLOGIC	Up	0.000327332242225859	0.00717584955460244	0.499506117251795	1.75107235813265	0	164	SLFN5,AKT3,C21orf91,CYB5R1,LYSMD2,CSF1,TLR1,SQSTM1,CDYL2,RDX,IWS1,HLA-A,KIAA2022,HSPA9,PLA2G4A,PSMC2,PSMC6,TIMM10,STX3,SLC30A6,N4BP1,ZNF746,UTP20,RBM19,GHITM,BLZF1,ABCE1,IPO7,HN1L,ZNF175,STAM2,TXNDC9,PSMA1,RNF14,POLR3C,MED1,SPATS2L,RMI1,INO80,EXOC5,TINF2,SRP54,POP7,TMED1,PTPN21,NR2F2,ZNF407,KCTD17,RNASEH1,RBM28,ISOC1,NUP188,CLN8,MLF1,IRF2,VPS33A,CHIC2,TRMT2A,SRPRB	0.0117243397079554
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	PATHWAYS	Up	0.00065167807103291	0.0120550213335032	0.509431952888651	1.75093480240125	1	138	STAT1,RSAD2,ITGB7,USP18,CMPK2,NCALD,SAMHD1,KIT,ISG15,IFI44,TNFSF10,PPP1R16B,PTGS2,THBS1,XAF1,HPGD,ZDHHC17,HOPX,CCNA1,EPSTI1,IL6ST,OAS2,IFIT2,TFR2,LAMP3,APCDD1,SLC38A1,PTPRK,B3GALNT2	0.0125401481034733
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	PATHWAYS	Up	0.00209277990931287	0.0253950792841619	0.568507859543206	1.74857844560349	5	64	PSMB8,PSMB9,PSMB10,PSME1,PSME2,PSMA4,PSMC2,PSMC6,ANAPC1,PSMF1,PSMD6,PSMA2,PSMC3,PSMB6,PSMC4,PSMA7,PSMA1,PSMB4,PSMD7,PSMD14,PSMD4,PSMD11,CDC27,PSMA3,PSMB3,PSMB5,PSMC5,PSMA5,PSMB7	0.0251537155655734
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	IMMUNOLOGIC	Up	0.000643500643500643	0.00894596614414537	0.493830400459302	1.74836379685776	1	176	SLFN5,USP18,CXCL10,CCL5,ISG15,LY75,IRF7,TAP2,AIDA,WARS,JDP2,PARP12,PSME2,C19orf12,ABTB2,NRIP1,INSL6,HNRNPK,PRKAA2,HAX1,GLIPR2,NDUFAF4,OAS2,IFIT1B,ACER2,CSRNP1,CAPRIN1,CLIC4,HARS,SOCS2,OAS1,LAPTM4B,GBP2,UBE2F,F11R,RBM34,TRAF2,PCSK1,CDYL,ATP11A,POGK	0.0125401481034733
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	IMMUNOLOGIC	Up	0.000639590661976335	0.00894596614414537	0.490903216006155	1.74757518485709	1	183	BATF2,TNFSF10,PARP9,LPAR4,GTPBP2,TLR3,WARS,CSF1,RNF135,PPP4R2,OGFR,PNPLA7,SECTM1,RUNX2,IFIH1,UBR4,SAP30,LRRK2,RAB38,FAS,CDV3,FAF1,IFT57,PRKD3,INSRR,RGS2,TRIM15,STX3,TOR3A,STAMBPL1,SPRYD7,WLS,SAV1,RAB10,GOT1,SEPT11,KRCC1,PDZD11,ETNK1,NBN,G3BP2,MLLT3,PLA2G16,RNF14,RRS1,RASA4,PRPF38A,SGCB,SUPV3L1,CDC27,SLC25A28,LAMP2,NCOA5,KIAA1524,MELK,SLC23A2,SGMS1,BFAR,DUSP2,QKI,RNF4,MRPS28,FBXW11,WDR31,RARA,NFKBIB,ZNF260	0.0125401481034733
GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN	IMMUNOLOGIC	Up	0.000641025641025641	0.00894596614414537	0.493690365957279	1.74737442205466	1	174	CXCL10,STAT2,PSMB8,CCL5,C2,SOCS1,PSMB9,CASP4,HLA-DQB1,SERPING1,LEPROTL1,TAP2,WARS,TAP1,PSMB10,AARS,HLA-DQA1,TRAFD1,FCER1G,HLA-F,PSME2,SECTM1,IRF1,IFI35,SLC20A1,GGPS1,YARS,AIM1,HAX1,TAPBP,CTSO,PSMA4,UBE2L6,RBCK1,SLC1A5,TGFBR2,CTSC,KIF2A,LAMP3,GBP2,CUL1,SRGAP2	0.0125401481034733
GSE40443_INDUCED_VS_TOTAL_TREG_DN	IMMUNOLOGIC	Up	0.0006426735218509	0.00894596614414537	0.491602213369206	1.74683361667724	1	182	B2M,ITGB7,USP18,CMPK2,RNF213,IFI44,PSMB9,NOD1,APOBR,FAM69A,TLR1,TMCO4,FAM65B,TNFRSF14,FCER1G,PSME1,PSME2,CTSS,IFIH1,PSPH,TRAF5,SOX6,HSH2D,SLFN13,RCN1,INF2,IRGM,MSN,IL15RA,EPSTI1,UBXN11,REXO2,RAD51	0.0125401481034733
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN	IMMUNOLOGIC	Up	0.000639386189258312	0.00894596614414537	0.488980324316251	1.74383401784515	1	187	CCRL2,TMEM140,USP18,CXCL10,CMPK2,ISG15,RTP4,CASP1,TMEM229B,CD47,TIFA,PARP12,SNX10,RBM43,ZUFSP,TSPYL4,IRF8,MTHFR,MARCH5,CCDC86,SAP30,MITD1,GDA,GLIPR2,EPSTI1,LMO2,ADAR,FAM13B,PLIN2,SMPD5,SLC25A22,ATF3,SAV1,LZTS2,IFT172,STAT4,MEF2A,POLR3C,PLA2G5,FBXO42,RASA4,RIPK2,KATNA1,OAS3,APOBEC1,EHD4,SUPV3L1,CLIP1,GRAMD3,SLC25A28,PLEKHF2,BFAR,DUSP2,AP3B1,PFKFB3,QKI	0.0125401481034733
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN	PATHWAYS	Up	0.00379794910748196	0.0388737407732764	0.754540237970392	1.74272349986366	9	15	GRB10,EIF3C,DDX10,DDX18,ABCE1,EIF4EBP1,RABGGTB,NAE1,PPM1G,RUVBL2,CSE1L	0.038321067410575
