pathway	GeneSetCollection	direction	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	FDR_global
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_UP	IMMUNOLOGIC	Up	0.00767106474378644	0.0332242225859247	0.356419950916104	1.5239455883814	24	177	ISG15,CD3G,DUSP2,ARSB,IFIT2,IFIH1,DDX58,CD69,PTPRE,IRF7,NLRC5,GIMAP1,SLFN13,SDCBP,TCF20,ATP8A2,SGK223,LRRK1,GRIN3A,RCSD1,SH3KBP1,MB21D1,SLC28A2,PDE7A,FYB,MTMR4,AQP9,PIK3AP1,SEPT7,PSPC1,GPR152,WDR60,FGL2,POLR2A,WDR59,ZSWIM4,HVCN1,COPG2	0.0439374770129704
GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_UP	IMMUNOLOGIC	Up	0.0106884627475637	0.0427187781018295	0.365480272513967	1.5238755596634	33	149	HLA-DQB1,CIITA,CASP4,HLA-DQA1,ADRB2,ARHGAP25,ATXN2,SLC5A3,HS3ST1,CPNE1,DDHD2,MAP4K1,FAM193A,PDIA6,HMHA1,CCR6,SEL1L3,GLS	0.0561335311254098
TGAATGT_MIR181A_MIR181B_MIR181C_MIR181D	MOTIF	Up	0.00135722041259501	0.034626275031556	0.324347757852826	1.52358450083474	4	427	ST8SIA4,TGFBI,MAP1B,PBX3,LPP,CRIM1,SPECC1L,CHD9,KIAA2022,FAM179B,ETS1,RBM26,NAA20,ZNF280D,DOCK10,QKI,DDX3X,CARD11,DOPEY1,ETF1,CCNK,HMGB2,TNRC6B,HYOU1,GPBP1,AP1G1,CDC73,BAZ2A,OTUD4,DPP10,SLC38A2,CUL5,OGT,ARRDC3,ATP2B1,SENP2,FNDC3A,INO80,AKT3,PDIA6,G3BP2,ILF3,CPEB4,TMCC1,BPTF,GLS,LRBA,USP33,ITGB8,BRWD1,BCL11A,PHF20L1,CHD7,KAT2B,PPIP5K2,E2F7,NEGR1,EPC2,PCDHAC2,GAPVD1,ATP1B1,NAA15,CREB1,FIGN,BAZ2B,FAM13B,ACAP2,TOX,AFF4,BCLAF1,GRB10,AFF1,PPP1CB,NIPBL,USP42,PRKCE,NR3C1,DPYSL2,ZNF800,MAPT,ADAM11,FBXO11,CLASP1,ACVR2A,CPD,PDLIM5,FAM160A2,CARM1,MAP1A,GOLGA1,EPHA4,PAPOLG,NFAT5,SRSF7,DIP2B,BIRC6,RNF6,DOCK7,STAG1,GRM5,ADARB1,RNF145,CDC42BPA,LIN7C,SYPL2,YTHDF2,LARP4,ZNF664,FAM178A,OSBPL8,PLCL2,TBL1XR1,PI4K2B,ADCY1,EPS15,PPP3R1,SIRT1,RABGEF1,FAM126B,WDR20,CREBZF,CPNE2,MAPK1,LMBRD2,IL1A,IPO5,NSMAF,RLF,RPS6KB1,EGR3	0.0118311685801954
GO_ASTROCYTE_DIFFERENTIATION	GO_BP	Up	0.051610541727672	0.213554573721215	0.4748164118242	1.52342980815396	140	35	VIM,KRAS,DLL1,S100A9,PTPN11,STAT3,NOTCH1,NF1,TLR4,SOX9,HMBS,GCM1,MAPK1	0.17265312517246
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	IMMUNOLOGIC	Up	0.00731261425959781	0.0321834296953573	0.353108093162288	1.52323167022416	23	186	DUSP2,IRF1,IL1B,CXCL10,HLA-E,GPCPD1,ZNF644,PLAT,SNCB,ETF1,SCAMP1,LTA,UGCG,DDX50,RAB12,EEA1,TOP1,CD14,CPEB2,KCMF1,ILF3,CD83,CH25H,ICAM1,TUBA8,MARCH7,TRA2B,NF1,CDK8,MOB1B,SOX7,GTPBP4,BGN,GRIN2B,SERPINH1,BIRC3,HSP90AA1,YTHDC1,ZFP62,LIN7C,PIM1,MYC,MAP3K8,USF1,IL1A,GTF2E2,CCND2,ID1,LPAR1,EXOSC5,SERPINB2,SEPT2,GPC4,RAB18,CXCL3,ACSL4,SLC30A3,HOXD8	0.0424503998985607
GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	GO_BP	Up	0.0163170163170163	0.0995168026418026	0.385158341241349	1.52289994295114	48	105	UPF2,DDX25,SRSF10,CDC40,THOC2,SRSF11,ZC3H3,NUP155,TGS1,GLE1,SMG1,SMG7,SRSF1,NUP160,CPSF2,NUP50,RPSA,HNRNPA2B1,SRSF7,SMG6,TPR,UPF3B,UPF1,SLBP,NUP35,NUP210,NUP54,NUP98,SEH1L,ZC3H11A,PABPN1,DDX19A	0.0767613745201792
MULLIGHAN_MLL_SIGNATURE_1_UP	PATHWAYS	Up	0.00112866817155756	0.0110132414884457	0.33454929530265	1.52268295146769	3	329	PSMB8,PTPN22,CASP1,NKG7,ADCY7,LAPTM5,IRF8,S100A4,SELPLG,ITGB7,PBX3,ADRB2,MYO1F,ITGAX,ZNF318,CYTH4,CEBPG,HCLS1,MBNL1,FAM120A,RASSF2,EVI2A,TRAF3IP3,SLA,SLC16A3,MALT1,HMHA1,IKZF1,SEL1L3,RNF19B,SIRPA,GAS7,DDX23,BID,HNRNPU,PTK2B,RAC2,JMJD1C,ARHGAP11A,GNS,NIPBL,NUP50,TTC1,PLXNB2,RBBP8,GRN,HIRIP3,RANGRF,TDRD7,MLX,DNM2,ADARB1,PPID,UPF1,PCNX,OSBPL8,CD2BP2,HOXA6,KNG1,AK2,NUP210,FOSL2,CHD3,TOR1AIP1,FXYD6,LYST	0.0103793518085377
GO_NUCLEAR_EXPORT	GO_BP	Up	0.0100747481312967	0.070503167699692	0.371983905921654	1.52255083530812	30	131	AKAP13,UPF2,DDX25,SRSF10,CDC40,THOC2,SRSF11,ZC3H3,NUP155,MALT1,GLE1,SMG1,NEMF,ADAR,SMG7,SRSF1,NUP160,RANBP1,CPSF2,NUTF2,NUP50,RPSA,CALR,HNRNPA2B1,SRSF7,SMG6,TPR,UPF3B,UPF1,SLBP,NUP35,XPO4,NUP210,NUP54,NUP98,SEH1L,ZC3H11A,PABPN1,DDX19A	0.053807943977491
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	PATHWAYS	Up	0.0482487491065046	0.176492525717127	0.493200047383125	1.52228186115491	134	30	ATXN7,ENTPD7,TNPO1,C16orf52,CHIC2,RAB8B,PHLPP2,LCOR,C16orf72,PPP3R1,NPC1,SGMS2,KITLG,NAV3	0.164826003147615
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	PATHWAYS	Up	0.0616184112843356	0.209000074404583	0.538389475846107	1.52223731597696	165	21	TGFBI,IL7R,ETS1,S100A9,NDFIP2,CLEC10A,FCGR2B	0.195922546483302
LIN_MELANOMA_COPY_NUMBER_DN	PATHWAYS	Up	0.043963712491277	0.166280335156818	0.466410102008735	1.52222624978166	125	39	B2M,MAF,PFKP,PROSER1,FNDC3A,MYCBP2,EIF3J,ATAD1,MARK3,RNF6,PTEN,RCBTB1	0.155199181522864
E2F_Q6_01	MOTIF	Up	0.00359066427289048	0.0620344550975973	0.347655926311967	1.52206990531669	11	223	TBX3,RALY,ATAD2,FLI1,ZCCHC8,ARID4A,NRP2,SNCB,IPO7,CASP8AP2,ZDHHC17,SMC2,LUC7L2,DUSP6,ANKHD1,CTDSPL2,ACIN1,SMG1,RRM2,SRSF1,E2F7,RANBP1,ARHGAP11A,NUTF2,NCL,ZNF367,SYPL1,NIPBL,KLF5,PEG3,E2F3,TIPIN,DPYSL2,MAZ,FAM160A2,MCM3,BCOR,DNAJC11,RPS19,STAG1,ACBD6,PODN,USP49,MTF2,MYC,FBXO5,NASP,ORC1,CDC6,GAPDH,PAN2,CTNND2,BARHL1,DNMT1,C19orf68,SREK1,SASS6,DAXX,E2F8,TOPBP1,CDCA7,MCM6,MCM4,DMD,STAG2,DCTPP1,KPNB1,SERBP1,INTS7,CDC45,TLE3,MAT2A,CBX5,CASP2,UNG,SORBS1,HIST1H1D,CPSF7,CDC25A,PRPF38A,ADAMTS2,RFC1,PLK4,PRIM1,RMI2,GPRC5B,RAD51,RBL1,EIF1AX,MCM7,SMC3,BTBD10,SALL1,DUSP7,MELK,UCHL1,POLH,GMNN	0.0245898209967394
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN	IMMUNOLOGIC	Up	0.0095856524427953	0.0395104049926385	0.357680053683082	1.52199678748027	30	172	ISG15,RSAD2,PSMB9,CXCL10,PSME2,ARHGAP12,DMXL1,TRIM21,SERPINB9,EFNB2,POU2F1,THOC2,EIF2AK2,DUSP6,PRDM1,CHRDL1,CD79B,HDLBP,DDAH1,NUP160,INVS,RAC2,MID1,PRKCB,BAZ2B,PPP1CB,NTNG1,GCNT2,TDRD7,MARK3,MGEA5,CPT1B	0.0520577691595585
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	IMMUNOLOGIC	Up	0.00672577193518802	0.0301453181860497	0.352524358959402	1.52196631048865	21	189	IFIT1B,CD8A,HLA-DMA,CD3G,PIK3CD,HLA-G,RBMS1,PLAT,LY86,NFIA,CPNE3,LY6E,SIT1,UTP14A,CH25H,IPO8,CELF4,ZNHIT1,EHF,ATP1B1,APOF,GNAI1,ZFAND5,PLSCR1,MBD6,ADAM28,GRIN2B,TRAK1,THEG,CEBPD,MYO1B,MAP3K8,PRX,PAK2,MAPK6,RNF38,FAM189B,HOXA1,FCGR2B,DMBT1,USF1	0.0399737564363714
LUI_TARGETS_OF_PAX8_PPARG_FUSION	PATHWAYS	Up	0.0454222853087296	0.170434858452775	0.48129909848076	1.521905831604	127	34	B2M,HLA-G,CLDN7,LITAF,RTN4,SDC4,UBE2E3	0.158993921971865
GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN	IMMUNOLOGIC	Up	0.00676090964966195	0.0302471550166695	0.354068888666553	1.5218873301923	21	184	TAP1,IRF1,PTPRC,CORO1A,PARP9,HERC6,OAS3,TRIP11,ZCCHC11,ARHGEF6,MLLT6,STAT2,ETV3,DOCK4,RPH3AL,AKT3,ZNF597,S1PR4,SETD5,TRIM26,HSD11B1,PTK2B,ARAP2,HECTD2,SECISBP2L,ATP1B1,LYSMD3,FOXJ2,SLC28A2,FYCO1,TRIOBP,KLHL18,CREBBP,PARP3,NFAT5,DIP2B	0.0401065834795607
GO_DNA_GEOMETRIC_CHANGE	GO_BP	Up	0.024558976132826	0.13122653667283	0.40907027136786	1.52185617791887	70	74	CHD1,SETX,DDX1,DDX3X,GTF2H1,HMGB2,TOP2A,PURA,INO80,PARP1,RAD23B,GINS1,CHD8,DNA2,ASCC3,MCM3,BRIP1,G3BP1,CHD4,CHD3,RAD50,POT1,BLM,MCM6,HELB,MCM4,MRE11A,CUL4B,RUVBL1,RAD54B,CDC45,MCM5,IGHMBP2,RAD51,GTF2H4,NBN,MCM7	0.103232009021135
HALLMARK_MYC_TARGETS_V2	HALLMARK	Up	0.0353708791208791	0.065501628001628	0.431743968399497	1.52159045010186	102	56	DUSP2,HK2,CBX3,NOP56,PPRC1,UTP20,MYC,MPHOSPH10,HSPE1,PPAN,NPM1,EXOSC5,NOC4L,MCM4,DCTPP1,HSPD1,WDR43,NDUFAF4,GRWD1,UNG,TCOF1,MCM5,PLK4	0.133301529043683
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	PATHWAYS	Up	0.0354561101549053	0.142409279837504	0.459108089413065	1.52136402433243	102	42	SELPLG,ASPM,CENPE,TOP2A,SMC2,MKI67,CANX,CALU,RPSA,DLG1,MORF4L2,SEPT10,BLM,KDELR2,NUSAP1	0.133320217719195
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_BP	Up	0.0194500335345406	0.111829734544748	0.389970717364293	1.52130270927909	57	97	THY1,CORO1A,CXCL10,CXCR3,PDE4B,PDPK1,MYO5A,F2R,XCL1,CACNA2D1,AHNAK,CAMK2D,PTK2B,ATP1B1,JSRP1,CACNB1,PRKCE,DHRS7C,ASPH,STIM2,DRD2,TSPAN13,STIM1,FMR1,PKD2,JPH1,JPH2,DMD,CAV3,PIK3CG	0.0871003194923009
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	PATHWAYS	Up	0.00807174887892377	0.0487394597378076	0.355877846315544	1.5211935288254	26	191	PSMB8,PSMB9,PSMB10,SOCS1,UBE2L6,TPP2,UBA7,PSME1,PSME2,UBR2,LNPEP,PSME4,TRIM21,UBE2Q2,ANAPC1,UBA6,UBE2O,DZIP3,UBE2D3,CUL5,HUWE1,UBR1,WWP1	0.0456157295619179
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN	IMMUNOLOGIC	Up	0.00901741293532338	0.0378405131962924	0.358957641790251	1.52107586659461	28	168	DDX60,CTSS,CD48,LY75,TGFBI,ARHGAP12,PTPRE,HLA-E,SLC2A6,CYTH4,MS4A6A,POU2F1,HLA-F,TNKS,HERC1,ATP8A2,ZNF665,PIK3C2A,CD83,BCL6,SIRPA,HLX,FCER1G,ARAP2,CACNB1,TSPAN4,SLC1A3,TYROBP,PLXNB2,GRN,ZNF266	0.0497904886089018
GO_CELLULAR_RESPONSE_TO_LIPID	GO_BP	Up	0.00139508928571429	0.0158606752773925	0.325229026752001	1.52104072809433	4	421	CCL5,PTPN22,B2M,CMPK2,IFNG,IRF8,IL1B,CD6,CXCL10,RBFOX2,TAF7,GNG2,EGFR,ACACA,NR1I3,PDE4B,GNAS,SERPINB9,SETX,CCL20,CBX3,P2RY6,HIF1A,HMGB2,CDC73,HNF4A,APOB,PTN,TNF,MED1,CCNE1,REST,AKT1,TNFAIP3,OGT,LRP6,GFI1,ATP2B1,CD14,HNRNPK,SERPINF1,ZC3H12A,NR2F2,ICAM1,FHL2,PTK7,HNRNPU,THRAP3,PTK2B,CXCL16,CREB1,MTDH,LITAF,RAMP3,NCL,CX3CR1,EDNRB,CCR5,GNAI1,CPEB1,PRKCE,NR3C1,STAP1,UBE3A,UCN2,PID1,CSF2,MED13,SBNO2,TLR4,PPARG,CALR,CARM1,SOX9,HMBS,PIM1,ABL2,TNFRSF1B,UPF1,JAK2,PENK,UBR5,CRHBP,PAX2,ADCY1,FAS,MSN,IL24,NRIP1,WNT9A,SAFB,MAPK1,WNT2,HAVCR2,NME1,NPC1,NR5A1,IRAK2,WNT11,TNIP3,PMEPA1,DAXX,NFKB1,AKR1C3,LPAR1,P2RY4,OSR1,TNC,NR3C2,MRC1,NR2E3,AICDA,ADNP2,NR2E1,CYP17A1,INHBA,WNT5A,RARA,ABHD2,NR2C2,MEF2C,OR51E2,YES1,PLAU,HDAC2,SNW1,NR4A3	0.0121292969850662
GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_UP	IMMUNOLOGIC	Up	0.00731261425959781	0.0321834296953573	0.352599061119351	1.52103581647859	23	186	ISG15,LSP1,LY75,KLHL10,ERAP1,C19orf66,PHIP,TRIM21,MXD1,SLFN13,STAT4,FAM120A,PLAT,EIF2AK2,RGS1,LTA,REST,PIK3R1,RAB12,MAP3K2,CCNG2,HLA-DMB,POLD3,STAT3,RNF19B,TRO,SYT12,ELL2,BID,HIVEP2,GPR65,NUP50,ATP10A,PSMB3,TLR4,RAB22A,ZFP62,PIM1,RGS9,POMP,SMC5,PLCL2,PI4K2B,AIDA,FAM189B,RNF114,ALCAM,EBNA1BP2,MRPL30,TOR3A,PSMB6,TAF1B,PMEPA1	0.0424503998985607
GO_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	GO_BP	Up	0.00589695841092489	0.0485152573713797	0.355204702156212	1.52014107079631	18	188	PTPN22,CASP1,HLA-DRB5,CD274,IFNG,TNFRSF14,IL1B,IL33,HLA-E,CFTR,F2R,FFAR1,HIF1A,PRKCQ,TNF,CRTAM,RPH3AL,TCF7L2,CD14,NLRP10,MCU,VPS35,SEC24A,NCL,GSDMD,CD244,P2RX7,CD38,WLS,PRKCE,TRIM6,PFKFB2	0.03628728619175
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	IMMUNOLOGIC	Up	0.0110829639012033	0.0438993496964735	0.366343812996946	1.51999662189085	34	145	DHX58,CMPK2,IL18BP,PCDHB3,WARS,LY75,CD96,CD2AP,CRIM1,NLRC5,IRF5,MXD1,ANKRD17,NAA20,BRWD3,PRKCQ	0.0576785181540781
LE_EGR2_TARGETS_UP	PATHWAYS	Up	0.0149872448979592	0.0779419082193317	0.389806833168228	1.51980377893994	46	103	TRIM59,ETS1,KIF11,UHRF1,HMGB2,TOP2A,SMC2,MKI67,CDC7,LIN9,KIAA1524,RRM2,ECT2,EPHA5,SPRED2,RBM3,EDNRB,BIRC5,COTL1,BUB1,FIGNL1,REEP1,HNRNPA2B1,UBE2T,CD44,PSPC1,CADM1,TNC,CCND1,RRM1,AURKA,MCM4,NUSAP1,CXCL14,HDAC2,CKS2,NHP2,SLC4A7,PLEKHO1,CKS1B,TCF19,CORO1C,TUBB6,C11orf31,PRC1,MCM5,PLK4,SOX2,RAD51,CDCA8,RBL1,MCM7,PPP1R14B	0.0721482804989488
GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN	IMMUNOLOGIC	Up	0.00800739143825069	0.0342210623571556	0.355484127930536	1.51973837397623	25	178	GBP4,CCL5,GBP2,TRIM25,SERPINB9,MS4A6A,TRAF5,STAU1,SPO11,USP47,CCNE1,EPSTI1,BAZ1B,TBK1,ILF3,IREB2,ZNFX1,CAMK2D,KAT2B,PPP1CB,ATG12,WASF2,SLC28A2,MITD1,IFNAR2,KIAA1033,FBXO11,TDRD7,TPR,BIRC3,TTC28,GOSR1,KIAA0907,GFRA4,FBXW11,BCL10,SLC35A5,GTF2E2,GCA,CYBB,NUPR1,CACYBP,VCAN,ALPK2,TRIP12,VPS54	0.0453101174066868
PASINI_SUZ12_TARGETS_DN	PATHWAYS	Up	0.00284981476204047	0.0231036374498613	0.337318636631046	1.51973299225351	9	293	GBP2,B2M,LTB,CA3,ITGAV,LPP,VIM,GNG2,PPP1R18,CSF1,PHIP,GNAS,SERPINB9,ETS1,RBMS1,CYFIP2,PHLDB2,LPGAT1,STEAP2,WNK1,TCF12,CXADR,RDH10,DUSP6,KDELC1,DOCK11,AKT1,IGFBP4,GLIPR2,AHNAK,BAZ1A,RND3,SEMA3C,SEMA3E,RTN3,DDX6,DSP,LPAR4,STEAP1,IGFBP5,COL3A1,GRB10,SYNPO2L,WLS,DPYSL2,SH3GLB1,SUZ12,FRMD4B,ZNF266,PDLIM5,SH3BGRL,SERPINH1,CFL2,JAG1,SOX11,PRICKLE1,PRPF40A,MYC,FLRT3,WISP1,KLF7,LRRFIP1,WWTR1,MSN,PITX2,SKIL,ACTC1,FOSL2,TROVE2,CRLF1,COL5A1,GPC4,FAM84B,VCAN,PLK2,ZMYND8,ACTA2,LOXL2,ACSL4,FLNC,ABHD2,METRNL,PRTG,CTXN1,TNFRSF12A,KLHL9,SETD7,CRMP1,FAM107B,TMEM47,PTPN12,SCOC,CORO1C,COL1A2,TUBB6,PALLD,KIF5C,AMMECR1L,PLIN2,CAV1,NEFL,ITGA3,COL1A1,CD151,ITGB1,TAGLN	0.0207750553545883
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	PATHWAYS	Up	0.0658751436231329	0.217250255886046	0.583846843370414	1.5195032095146	171	15	TREM2,SEMA6D,ITGA1,SEMA3E,SEMA7A,TYROBP,PLXNA2,PLXNA1	0.205165543870068
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN	IMMUNOLOGIC	Up	0.0103415857098088	0.0417087794521429	0.362532665865255	1.51928246491541	32	154	DDX60,IRGM,TREM2,LNPEP,ISX,NPAS3,RNF111,TRAF5,ZCCHC11,ABLIM1,TMEM173,SETD5,CEP290,PLAC8,RNF170,SNAPC3,VPS36,ZKSCAN1,SRSF1,WDR12,SF3B3,DKKL1,ATL3,TRPS1,PDCL2,ABCB10,CCDC155,PDCD6IP,SYNRG,RNF145,GTF2E1	0.054834454461312
EIF4E_DN	ONCOGENIC	Up	0.0159309658148025	0.0974756768297022	0.394869602906115	1.51913064109775	47	92	C3,UBA7,PRRC2C,PHIP,SVIL,EP400,TRIP11,UPF2,VPS13C,MAP3K5,USP47,SCAMP1,LMO7,MYO10,SIK3,LRBA,FAM160B1,FRMD4B,DIP2B,CLTC,MGEA5,PLEKHA5,CD55,NCOA7,IQGAP1,TP53BP2,FAS,ARID4B	0.0754282463068201
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	IMMUNOLOGIC	Up	0.00995644057249533	0.0404906331128525	0.359538783586959	1.51902927886121	31	165	PTPRC,APBB1IP,CD6,ADRB2,GCC2,CD96,SATB1,AKAP13,POU2F1,TTLL3,CYFIP2,ZCCHC11,STAT4,ATP8A1,TCF20,PSIP1,INSIG2,OGT,WWP1,AKT3,S1PR4,ELF1,RB1CC1,MAN1A2,MYCBP2,FBXL14,VWA5A,CX3CR1,KLF12,ARGLU1,TRIOBP,RPL11,CREBBP,CLASP1,ING4,CD44,YIPF6,RPL13,HLTF,UBN1,TNKS2,SON,PAN2,FAM69A	0.0533484481890917
GO_TELOMERE_CAPPING	GO_BP	Up	0.0645284459717449	0.248138230320975	0.539301989903143	1.51886201632037	168	20	DCLRE1C,HIST2H4B,HIST1H4A,HIST1H4C,HIST1H4J,TINF2,RAD50,HIST1H4B,POT1,MRE11A	0.20235337195408
GSE17721_CTRL_VS_CPG_24H_BMDC_DN	IMMUNOLOGIC	Up	0.00793650793650794	0.0340975896531452	0.351829055155354	1.51819778254931	25	187	PSMB8,ZBP1,PSMB9,TBX21,TNFRSF14,PUS3,PTPRE,MYB,TFPI,RBM26,VTI1A,USP26,PRKCQ,PTN,PHF8,RDH10,PDZRN3,TOR1B,ROCK1,SYT12,RAD23B,SH3D19,TOX,MTF1,VCAM1,RNF20,MCM3,TUBGCP5,NUB1,EFEMP2,MYO1B,TNFRSF1B,SLC22A6,MYL9,MTF2	0.0450632807867673
GO_ERBB_SIGNALING_PATHWAY	GO_BP	Up	0.0249048772051193	0.131962041661515	0.408063602625973	1.51811108776887	71	74	PTPRR,EGFR,KRAS,PIGR,PDPK1,PTPN11,PAG1,USP8,RASSF2,CPNE3,AKT1,PIK3R1,CUL5,PIK3C2A,BTC,ERBB3,PTK2B,FAM83B,SOX9,HSP90AA1,EPS8,IQGAP1,EPS15,KIF16B,MAPK1	0.104067814723956
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	PATHWAYS	Up	0.000236630383341221	0.00494130729293103	0.302924122655983	1.51803961099529	0	1113	CXCR6,PTPN22,SLFN5,CD3G,CTSS,CD274,ARSB,IFIT2,PTPRC,CD3D,EIF4E3,ARHGAP15,TMEM140,LAPTM5,IFI16,CD48,IRF8,ST8SIA4,TPP2,R3HDM1,ITGAV,PKN3,MIER1,NMI,ITGAL,MYO1E,ARHGAP12,SLC16A6,GNG2,INPP1,ERAP1,FLI1,PIK3CD,SASH3,GIMAP1,ANXA7,CYSLTR1,SLC35D1,WAC,MS4A6A,ETS1,MOV10,CWF19L2,ICAM2,MBNL1,P2RY10,UVRAG,ATG13,ZNF280D,ARHGEF6,KIF11,HAUS6,HERC1,TJP1,UBA6,CDC40,CHORDC1,PIK3IP1,DCLRE1C,ZDHHC17,UBE2D3,XCL1,EVI2A,RGS1,VEZT,NFIA,FAM98B,MED1,CDK17,ETV3,HSP90B1,DUSP6,ZAP70,MNS1,REST,EDEM1,TMEM164,CAB39,ARCN1,HMMR,PRRG4,EEA1,OGT,TNPO1,GPR171,MAP4K1,ATF7IP,IL10RA,CCNG2,UBR1,GFPT1,ELOVL5,CD226,EFCAB9,DDX24,ELF1,CENPK,HMHA1,GIMAP6,SETD5,CCNI,CSNK1A1,FUBP1,EIF5,YLPM1,RAB19,SIK3,NEMF,NKAP,STAT3,CAMK2D,AKIRIN1,HSPA4,PARP10,TUBA8,HIST1H2AC,MSH3,CTGF,MB21D1,LZTFL1,ECT2,SRSF1,E2F2,EIF2AK3,HNRNPU,KIAA1143,DOK2,MTHFD2,EPC2,CHEK1,NAA15,NCOR1,LYSMD3,CREB1,ARHGAP11A,GINS1,DDX42,LRR1,CCDC38,HIST1H4A,CPSF2,HIST1H4C,FAM13B,HP1BP3,CX3CR1,HIST1H4J,SPPL2A,ELK4,GPR65,HAUS3,ZFAND5,KIF15,PPP1CB,SYPL1,ATG12,ZC3HAV1,DUT,YWHAZ,TOR1AIP2,WASF2,ADORA2A,STAP1,GPX2,GEN1,FYCO1,MIS18BP1,ZAK,FYB,LCP2,ATG7,HHAT,DBR1,SMARCC1,ABHD8,DHFR,PPWD1,GSR,CPD,FAM160A2,SLC30A7,MCM3,PTPRJ,CDC27,ARMC8,TP53INP1,AQP9,CLTC,FYN,PDCD6IP,MGEA5,FGD3,AMICA1,ZWINT,RDX,PRCC,HSPH1,HNRNPL,PRPF40A,MDM4,FAM188A,SRP19,TNFRSF1B,RIOK1,TRA2A,HIST1H1T,KIAA0100,PIKFYVE,TRAIP,MYC,MEIG1,GIMAP4,KIF5B,JAK2,CREB3L3,CYTIP,OSBPL8,ARMC6,MAPK6,HIST1H2AE,CDKL3,EPS15,RNF38,DARS,ZNF146,NASP,SIRT1,MCM10,PHF6,WDR60,FGL2,POLR2A,FAM126B,NFATC3,AK2,UTP6,NUP35,CD53,FOSL2,JMJD6,ZMPSTE24,BCL10,USF1,TOR1AIP1,FAM69A,ERI2,HIST1H4B,POT1,ZNF609,SHISA5,NME1,NPC1,TMPO,NUF2,LSM5	0.00440691589868892
