	Row.names	Sample_10uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected	GeneSymbol	GeneName
4661	ENSMUSG00000026442	6.44138184684363	6.58064493182539	6.44138184684363	6.73961108243289	6.57833403990211	6.44138184684363	Nfasc	neurofascin
4662	ENSMUSG00000026443	6.44138184684363	6.44138184684363	7.55185814742637	6.97859911009936	6.97614408144789	6.67539591429682	Lrrn2	leucine rich repeat protein 2, neuronal
4663	ENSMUSG00000026447	10.3819528330708	10.593622943355	11.2443310165356	10.7123833319455	10.7764899462691	10.6077637319859	Pik3c2b	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
4664	ENSMUSG00000026450	7.16669761614614	7.07431713917658	6.95315341969457	6.84343107456164	6.57833403990211	6.91554281659416	Chit1	chitinase 1 (chitotriosidase)
4665	ENSMUSG00000026452	6.7180558765076	6.44138184684363	6.78770226126989	6.62693519732662	6.68591843645892	6.74566730296614	Syt2	synaptotagmin II
4666	ENSMUSG00000026455	6.80940306596451	6.85111446524411	6.93296507128884	6.9437370839751	7.27423521733426	7.03863361375584	Klhl12	kelch-like 12
4667	ENSMUSG00000026456	6.78169862942956	7.26203323076324	6.78770226126989	7.02697258896317	6.86950851604324	7.21617118365318	Cyb5r1	cytochrome b5 reductase 1
4668	ENSMUSG00000026457	10.2488125936795	10.1206761929694	10.1414159814265	9.8655415102798	10.1065287487478	10.4108534799102	Adipor1	adiponectin receptor 1
4669	ENSMUSG00000026458	6.44138184684363	6.68984027428232	6.57734284349729	6.67067459582011	6.57833403990211	6.57212866272437	Ppfia4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4
4670	ENSMUSG00000026463	12.0410322088069	12.4942966202706	12.5911441270585	12.1757094070087	12.4941137760027	12.3689638095679	Atp2b4	ATPase, Ca++ transporting, plasma membrane 4
4671	ENSMUSG00000026466	8.24031572633817	8.34430776122888	8.41158824455173	8.63655716305571	8.47417655455535	8.82314529104066	Tor1aip1	torsin A interacting protein 1
4672	ENSMUSG00000026469	8.86008526880786	9.52360139342321	8.87487646569731	9.24504295378158	9.41918539544242	8.90010430839199	Xpr1	xenotropic and polytropic retrovirus receptor 1
4673	ENSMUSG00000026470	9.57404653773571	10.1492255181446	9.71874563086548	9.39659742125693	9.54652891764657	9.85494572936613	Stx6	syntaxin 6
4674	ENSMUSG00000026471	7.6072911535206	7.35763493747887	7.44165824793703	7.47703243948348	7.09662602423821	6.97184463987173	Mr1	major histocompatibility complex, class I-related
4675	ENSMUSG00000026473	11.5255378384531	11.6018916955733	11.3990141390437	11.5396324875524	11.1858441476024	11.2999557617889	Glul	glutamate-ammonia ligase (glutamine synthetase)
4676	ENSMUSG00000026475	7.11092824097446	7.43304939011363	7.74700656761178	7.33098735554452	7.37651875181075	7.25141326517358	Rgs16	regulator of G-protein signaling 16
4677	ENSMUSG00000026478	13.266987069121	12.9384869339523	12.9876032877613	13.179636917426	13.1439961826252	13.1430159192253	Lamc1	laminin, gamma 1
4678	ENSMUSG00000026479	7.06572896722811	7.35763493747887	7.07657217581265	7.12647454035407	6.95660138149511	6.80250645500731	Lamc2	laminin, gamma 2
4679	ENSMUSG00000026480	6.75151734804763	6.92248583540742	6.68423679389588	7.07158926640146	6.86950851604324	6.44138184684363	Ncf2	neutrophil cytosolic factor 2
4680	ENSMUSG00000026482	12.3121319922088	12.7053180378204	13.2545307685889	12.2464961800773	12.5388737124845	12.6118031221989	Rgl1	ral guanine nucleotide dissociation stimulator,-like 1
4681	ENSMUSG00000026483	11.0612977687931	11.4757006146348	11.0011759444779	11.5265478620175	11.5519267082318	11.2315348431769	Fam129a	family with sequence similarity 129, member A
4682	ENSMUSG00000026484	7.06572896722811	7.35763493747887	7.24425164222102	7.0996205406193	7.51448712942616	7.15333705746482	Rnf2	ring finger protein 2
4683	ENSMUSG00000026489	7.37546077586794	7.54895843118821	7.38095176536633	7.88234342736218	7.28626865092646	7.52232780323582	Coq8a	coenzyme Q8A
4684	ENSMUSG00000026490	9.2164436683537	9.52172143806705	9.70451528355671	9.69692786782835	9.51754966945661	9.33485282044973	Cdc42bpa	CDC42 binding protein kinase alpha
4685	ENSMUSG00000026491	8.55206472001509	8.97538065700394	8.79644388362004	9.26439653190091	9.19534841196695	8.65804485111059	Ahctf1	AT hook containing transcription factor 1
4686	ENSMUSG00000026492	8.20896452878144	8.18992756376074	8.19424797045928	8.16244488972942	8.24236648507224	8.17971173831179	Tfb2m	transcription factor B2, mitochondrial
4687	ENSMUSG00000026494	7.53353577010722	7.47336610765006	7.20594343110415	7.81322186103387	7.21103853966088	7.49703859361408	Kif26b	kinesin family member 26B
4688	ENSMUSG00000026495	6.44138184684363	6.87621970927034	6.44138184684363	7.05708342668657	6.91507874091142	6.85150634087641	Efcab2	EF-hand calcium binding domain 2
4689	ENSMUSG00000026496	7.79356036181162	8.05828379500786	8.04777046827356	8.22208686380626	8.33597077068812	7.77647940143274	Parp1	poly (ADP-ribose) polymerase family, member 1
4690	ENSMUSG00000026499	7.41529966031753	7.71510955308565	7.47990409768009	7.36035845732495	7.60158180768194	8.00122379036523	Acbd3	acyl-Coenzyme A binding domain containing 3
4691	ENSMUSG00000026500	6.63455681083024	6.44138184684363	6.57734284349729	6.56934185496664	6.57833403990211	6.57212866272437	Cox20	COX20 Cox2 chaperone
4692	ENSMUSG00000026502	8.44009533889709	8.35307582787819	7.61056035273556	8.5591302340406	8.83921136448537	8.82859209664129	Desi2	desumoylating isopeptidase 2
4693	ENSMUSG00000026504	6.83515225231984	6.6426717568592	7.04393496923012	7.12647454035407	7.17032996502722	7.05417790531993	Sdccag8	serologically defined colon cancer antigen 8
4694	ENSMUSG00000026509	9.1882773511299	9.18214221229215	9.26488091024082	9.15873366331742	9.02586508015877	9.401852418878	Capn2	calpain 2
4695	ENSMUSG00000026510	7.2547582405975	7.57578509895686	7.23170125873527	7.58021466550478	7.50531096548025	7.47977931931189	Trp53bp2	transformation related protein 53 binding protein 2
4696	ENSMUSG00000026511	6.57481891120229	6.85111446524411	6.8158773910392	6.79536715093781	6.89287391576668	6.67539591429682	Srp9	signal recognition particle 9
4697	ENSMUSG00000026516	8.72396271625945	7.74523053286888	8.06379751560523	8.47347716918294	8.3572604539941	8.32318615344859	Nvl	nuclear VCP-like
4698	ENSMUSG00000026519	11.0711835030746	11.0121447654883	11.4845739516317	10.8997637703611	10.8759222007794	11.2299315780609	Tmem63a	transmembrane protein 63a
4699	ENSMUSG00000026520	7.03363637968694	6.44138184684363	7.20594343110415	7.15228133014408	7.11203800570601	7.21617118365318	Pycr2	pyrroline-5-carboxylate reductase family, member 2
4700	ENSMUSG00000026525	6.80940306596451	7.16728712520876	6.75700892307715	6.90624153073834	6.84478036260167	6.80250645500731	Opn3	opsin 3
4701	ENSMUSG00000026526	6.44138184684363	6.92248583540742	6.72298065275385	7.24693762259025	6.79006094719416	6.71280947435967	Fh1	fumarate hydratase 1
4702	ENSMUSG00000026527	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Rgs7	regulator of G protein signaling 7
4703	ENSMUSG00000026536	6.7180558765076	6.44138184684363	6.68423679389588	6.76868269208766	6.72491540983763	6.44138184684363	Ifi211	interferon activated gene 211
4704	ENSMUSG00000026544	7.67577525047335	7.39077809734905	7.06047322977923	7.44277230075116	7.51448712942616	7.49703859361408	Dusp23	dual specificity phosphatase 23
4705	ENSMUSG00000026546	6.67995620631423	6.44138184684363	6.72298065275385	6.79536715093781	6.57833403990211	6.57212866272437	Cfap45	cilia and flagella associated protein 45
4706	ENSMUSG00000026547	7.48988352101746	7.9348492514791	7.29247979212127	7.39797223495832	7.54147829831469	7.53880849328831	Tagln2	transgelin 2
4707	ENSMUSG00000026548	7.01690704815953	6.96464353125893	7.51658694367278	6.9437370839751	6.97614408144789	7.03863361375584	Slamf9	SLAM family member 9
4708	ENSMUSG00000026553	9.4661324480526	9.9662898204022	9.27770912567873	9.54339071596073	9.46730450878302	9.82117884399874	Copa	coatomer protein complex subunit alpha
4709	ENSMUSG00000026554	9.58907000961792	10.2932542310506	10.2095972444238	9.95577959205464	10.0115417992295	9.98401352714619	Dcaf8	DDB1 and CUL4 associated factor 8
4710	ENSMUSG00000026556	7.2547582405975	7.6840612352869	7.12253404337746	7.45146235336668	7.65025089536603	7.25141326517358	Vangl2	VANGL planar cell polarity 2
4711	ENSMUSG00000026558	8.13891752282164	7.4534376305596	8.19899167626276	7.78303792849582	7.6342979527457	7.78922258893577	Uck2	uridine-cytidine kinase 2
4712	ENSMUSG00000026563	9.18389483141054	9.08631871208734	9.00941554523343	8.90345144419316	8.83921136448537	8.95329702242429	Tada1	transcriptional adaptor 1
4713	ENSMUSG00000026564	6.44138184684363	6.44138184684363	6.44138184684363	6.86541157451582	6.44138184684363	6.44138184684363	Dusp27	dual specificity phosphatase 27 (putative)
4714	ENSMUSG00000026565	6.63455681083024	6.44138184684363	6.57734284349729	6.62693519732662	6.68591843645892	6.44138184684363	Pou2f1	POU domain, class 2, transcription factor 1
4715	ENSMUSG00000026566	12.6368398548784	12.0058395008145	11.7630678828125	12.8318144431774	12.1642849953736	12.4105795237912	Mpzl1	myelin protein zero-like 1
4716	ENSMUSG00000026567	6.44138184684363	6.44138184684363	6.57734284349729	6.44138184684363	6.44138184684363	6.71280947435967	Adcy10	adenylate cyclase 10
4717	ENSMUSG00000026568	6.85930741277263	6.79556205618455	6.78770226126989	6.8201672183069	6.97614408144789	6.67539591429682	Mpc2	mitochondrial pyruvate carrier 2
4718	ENSMUSG00000026571	8.87925810900837	9.65298017800463	9.27983615041813	9.17109144585826	9.37749882261798	9.0883189870985	Dcaf6	DDB1 and CUL4 associated factor 6
4719	ENSMUSG00000026574	9.35934200447328	8.66929309449281	8.14079519506574	9.0446844595541	8.69375361441957	8.69150544789161	Dpt	dermatopontin
4720	ENSMUSG00000026575	6.7180558765076	6.44138184684363	6.84206458995134	6.92535587269683	6.72491540983763	7.09856325024891	Nme7	NME/NM23 family member 7
4721	ENSMUSG00000026576	7.09621778905728	7.3347806881558	6.72298065275385	7.27952507831869	6.95660138149511	6.91554281659416	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide
4722	ENSMUSG00000026577	6.96346617707515	6.58064493182539	7.37039982570855	7.0996205406193	7.15622000475769	6.74566730296614	Blzf1	basic leucine zipper nuclear factor 1
4723	ENSMUSG00000026578	6.83515225231984	6.44138184684363	6.44138184684363	6.73961108243289	6.72491540983763	6.93503085417348	Ccdc181	coiled-coil domain containing 181
4724	ENSMUSG00000026579	7.15318064286534	7.64383206376554	7.16549358684583	6.67067459582011	6.93627975404148	7.15333705746482	F5	coagulation factor V
4725	ENSMUSG00000026580	6.57481891120229	6.44138184684363	6.63807133106245	6.73961108243289	6.75916639656827	6.44138184684363	Selp	selectin, platelet
4726	ENSMUSG00000026581	6.44138184684363	6.72942764256881	6.44138184684363	6.44138184684363	7.11203800570601	6.44138184684363	Sell	selectin, lymphocyte
4727	ENSMUSG00000026582	6.44138184684363	6.44138184684363	7.10757604031677	6.44138184684363	6.75916639656827	6.44138184684363	Sele	selectin, endothelial cell
4728	ENSMUSG00000026584	6.83515225231984	7.83746902069443	7.47990409768009	7.0996205406193	7.19772501116091	7.20403944819005	Scyl3	SCY1-like 3 (S. cerevisiae)
4729	ENSMUSG00000026585	7.42497646072425	6.6426717568592	7.72552112419102	7.43399537540578	7.24958944195071	7.36845448891945	Kifap3	kinesin-associated protein 3
4730	ENSMUSG00000026586	7.08115954385633	7.02211518074003	7.51658694367278	6.76868269208766	6.57833403990211	6.775303267479	Prrx1	paired related homeobox 1
4731	ENSMUSG00000026587	7.35481207192412	6.44138184684363	6.57734284349729	7.20116429061886	6.57833403990211	6.85150634087641	Astn1	astrotactin 1
4732	ENSMUSG00000026589	6.78169862942956	6.6426717568592	6.44138184684363	7.41617177652975	7.18416000832662	6.82778920741568	Sec16b	SEC16 homolog B (S. cerevisiae)
4733	ENSMUSG00000026594	7.38559714398636	7.82379500444387	8.15069290407013	7.54967269773806	7.44820499289776	7.28508741959002	Ralgps2	Ral GEF with PH domain and SH3 binding motif 2
4734	ENSMUSG00000026596	8.49547567062321	8.32658619866225	8.00390846102086	8.1359497698818	8.44297291939916	7.85072130304953	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)
4735	ENSMUSG00000026600	9.52456083621479	9.25852292884771	9.14399208170925	9.4834601919812	9.13471242973222	9.41091841232743	Soat1	sterol O-acyltransferase 1
4736	ENSMUSG00000026603	7.21831113995401	7.4534376305596	6.68423679389588	7.12647454035407	7.09662602423821	7.03863361375584	Smyd2	SET and MYND domain containing 2
4737	ENSMUSG00000026604	8.45881982441183	8.35743711541789	8.15069290407013	8.48026903904926	8.34025759576477	8.22368020471583	Ptpn14	protein tyrosine phosphatase, non-receptor type 14
4738	ENSMUSG00000026605	6.44138184684363	6.44138184684363	6.44138184684363	6.9437370839751	6.57833403990211	6.44138184684363	Cenpf	centromere protein F
4739	ENSMUSG00000026608	8.93524457004441	9.33321399330829	9.53635554145335	8.85302682103921	9.36739477737267	9.33294687129272	Kctd3	potassium channel tetramerisation domain containing 3
4740	ENSMUSG00000026610	8.37827301817585	8.41697175156156	7.92281090715758	9.22740037798155	8.87972855914319	8.01160581112618	Esrrg	estrogen-related receptor gamma
4741	ENSMUSG00000026611	6.44138184684363	6.44138184684363	6.44138184684363	6.70737800315083	6.68591843645892	6.44138184684363	Spata17	spermatogenesis associated 17
4742	ENSMUSG00000026615	7.35481207192412	7.83746902069443	8.100357808315	8.23860295841895	7.76941797064156	8.22368020471583	Eprs	glutamyl-prolyl-tRNA synthetase
4743	ENSMUSG00000026616	6.44138184684363	6.44138184684363	6.44138184684363	6.70737800315083	6.44138184684363	6.44138184684363	Cr2	complement receptor 2
4744	ENSMUSG00000026617	8.53112883080938	8.30407594660066	8.34184953079864	8.46322221703342	8.66403672238887	8.58200767610262	Bpnt1	bisphosphate 3'-nucleotidase 1
4745	ENSMUSG00000026618	7.59139075583281	7.53984251920725	7.56900514876985	7.51809698388839	7.34383637135538	7.64674497479692	Iars2	isoleucine-tRNA synthetase 2, mitochondrial
4746	ENSMUSG00000026620	10.5396346811885	11.0450299959426	10.9357114434879	10.5990834836711	10.6212801932048	10.5735295370186	Mark1	MAP/microtubule affinity regulating kinase 1
4747	ENSMUSG00000026622	7.26652599743579	7.02211518074003	6.93296507128884	7.34089514753648	7.65025089536603	7.76357789991422	Nek2	NIMA (never in mitosis gene a)-related expressed kinase 2
4748	ENSMUSG00000026623	9.168450207223	8.68294228486639	8.87769789277708	9.24504295378158	9.12994048557509	9.20543378774708	Lpgat1	lysophosphatidylglycerol acyltransferase 1
4749	ENSMUSG00000026626	9.0530167424877	9.29634978679525	8.72591466031742	8.57812828832517	8.89673825905212	9.00455082386228	Ppp2r5a	protein phosphatase 2, regulatory subunit B', alpha
4750	ENSMUSG00000026627	7.17995646500933	7.35763493747887	7.41184041927454	6.8862991712536	7.09662602423821	7.42590116101147	Tmem206	transmembrane protein 206
4751	ENSMUSG00000026628	9.92465937545827	9.97045597040012	9.35641867432656	10.0755256367104	10.0904935986459	9.6596127516843	Atf3	activating transcription factor 3
4752	ENSMUSG00000026630	6.44138184684363	6.44138184684363	6.63807133106245	6.44138184684363	6.72491540983763	6.44138184684363	Batf3	basic leucine zipper transcription factor, ATF-like 3
4753	ENSMUSG00000026632	6.67995620631423	7.16728712520876	6.44138184684363	6.44138184684363	6.86950851604324	6.44138184684363	Tatdn3	TatD DNase domain containing 3
4754	ENSMUSG00000026634	7.278116173007	7.95333048657023	7.76108357160606	7.8072540811441	7.87624739527246	7.49703859361408	Angel2	angel homolog 2
4755	ENSMUSG00000026637	7.15318064286534	7.26203323076324	7.39137313620174	7.08576127530374	7.12709311533566	7.15333705746482	NA	NA
4756	ENSMUSG00000026638	6.67995620631423	6.44138184684363	6.97256794679932	6.96146320076006	6.86950851604324	6.63081234521615	Irf6	interferon regulatory factor 6
4757	ENSMUSG00000026639	6.63455681083024	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Lamb3	laminin, beta 3
4758	ENSMUSG00000026640	8.99159551830008	9.28753785849569	9.48004453963976	9.28159610504234	9.115528657189	9.11518257563155	Plxna2	plexin A2
4759	ENSMUSG00000026641	7.471817343766	7.12244342829267	7.20594343110415	7.20116429061886	7.24958944195071	7.44422871223946	Usf1	upstream transcription factor 1
4760	ENSMUSG00000026643	7.61514352024191	7.23618434867708	7.41184041927454	7.71336301918928	7.48667618716658	7.49703859361408	Nmt2	N-myristoyltransferase 2
4761	ENSMUSG00000026646	6.44138184684363	6.44138184684363	6.72298065275385	6.62693519732662	6.57833403990211	6.44138184684363	Suv39h2	suppressor of variegation 3-9 2
4762	ENSMUSG00000026648	7.30079143748091	7.28703686892291	6.88984360920885	7.15228133014408	7.04798109385287	7.25141326517358	Dclre1c	DNA cross-link repair 1C
4763	ENSMUSG00000026649	6.96346617707515	6.85111446524411	7.00938901888101	7.07158926640146	6.91507874091142	6.95377166408166	Cfap126	cilia and flagella associated protein 126
4764	ENSMUSG00000026655	7.17995646500933	7.5669276777098	6.95315341969457	7.13950167406684	7.34383637135538	7.28508741959002	Fam107b	family with sequence similarity 107, member B
4765	ENSMUSG00000026656	7.780385078021	7.12244342829267	7.98132854882887	8.03336751823818	7.60986561555711	7.21617118365318	Fcgr2b	Fc receptor, IgG, low affinity IIb
4766	ENSMUSG00000026657	7.69758194393471	7.4015426501764	7.94069081526031	7.43399537540578	7.50531096548025	7.39766193414023	Frmd4a	FERM domain containing 4A
4767	ENSMUSG00000026659	6.83515225231984	6.58064493182539	6.57734284349729	6.56934185496664	6.57833403990211	6.44138184684363	Dusp12	dual specificity phosphatase 12
4768	ENSMUSG00000026662	8.71172799425244	8.84293018488311	8.8492226238004	8.95689469868652	8.8825779608888	8.80943354604929	Sephs1	selenophosphate synthetase 1
4769	ENSMUSG00000026663	8.54512302295575	8.75242884720739	8.76009981020719	8.70117563093929	8.76995720399246	8.197490998732	Atf6	activating transcription factor 6
4770	ENSMUSG00000026664	7.77373439678009	8.11801774640416	7.5255317295688	7.74562194347901	7.37651875181075	7.47977931931189	Phyh	phytanoyl-CoA hydroxylase
4771	ENSMUSG00000026667	7.780385078021	7.73778347631604	7.62669019298414	7.9835518303978	8.01909372825668	7.72387254568433	Uhmk1	U2AF homology motif (UHM) kinase 1
4772	ENSMUSG00000026669	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.74566730296614	Mcm10	minichromosome maintenance 10 replication initiation factor
4773	ENSMUSG00000026670	8.28801897961762	8.15451322144426	8.25903510656141	7.9367597699065	8.13090229413729	8.25354047594395	Uap1	UDP-N-acetylglucosamine pyrophosphorylase 1
4774	ENSMUSG00000026672	9.29576088960701	9.30073573037972	9.12281940697243	9.51454229260419	9.41722717072615	9.30210602914833	Optn	optineurin
4775	ENSMUSG00000026674	14.6768916642861	15.1586696344366	15.1825425522857	14.8136897008681	15.1744027468075	15.1600392727305	Ddr2	discoidin domain receptor family, member 2
4776	ENSMUSG00000026675	8.79225989897432	9.06326436818026	8.56215594366136	8.88098600960781	9.08379634004339	9.60683183486052	Hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7
4777	ENSMUSG00000026676	9.84311743357664	10.2059159243801	10.4041824874537	10.2148078134505	10.5131302266818	10.0556790976669	Ccdc3	coiled-coil domain containing 3
4778	ENSMUSG00000026678	11.0711835030746	10.3404959473206	11.5044015314513	10.3328996649061	11.0054042982559	10.2642265220018	Rgs5	regulator of G-protein signaling 5
4779	ENSMUSG00000026679	6.44138184684363	6.94401101588253	6.44138184684363	6.44138184684363	6.68591843645892	6.44138184684363	Enkur	enkurin, TRPC channel interacting protein
4780	ENSMUSG00000026683	7.55043333607875	6.44138184684363	7.48921497417014	7.17714805760685	6.89287391576668	7.661222462602	Nuf2	NUF2, NDC80 kinetochore complex component
4781	ENSMUSG00000026687	7.38559714398636	7.73778347631604	7.68866549484309	8.04789928846558	7.86346454550205	7.80181218116913	Aldh9a1	aldehyde dehydrogenase 9, subfamily A1
4782	ENSMUSG00000026688	7.13939102602423	6.82435361733234	6.86663109624414	6.92535587269683	7.14181375331701	7.00624052021554	Mgst3	microsomal glutathione S-transferase 3
4783	ENSMUSG00000026694	7.16669761614614	7.60187143902423	7.8221705469834	7.12647454035407	7.61807861283805	7.62461772463607	Mettl13	methyltransferase like 13
4784	ENSMUSG00000026696	6.83515225231984	7.07431713917658	6.95315341969457	6.8862991712536	6.72491540983763	6.97184463987173	Vamp4	vesicle-associated membrane protein 4
4785	ENSMUSG00000026697	6.96346617707515	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Myoc	myocilin
4786	ENSMUSG00000026698	9.3767335898253	9.34600437291789	9.37046336374896	9.42268735886525	9.34285440187691	9.63035198695519	Pigc	phosphatidylinositol glycan anchor biosynthesis, class C
4787	ENSMUSG00000026700	6.44138184684363	6.44138184684363	6.44138184684363	6.67067459582011	6.44138184684363	6.44138184684363	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4
4788	ENSMUSG00000026701	8.07468722797454	8.29952478299666	8.10548882219084	8.14927083232497	7.92593001400992	8.05719497590087	Prdx6	peroxiredoxin 6
4789	ENSMUSG00000026705	8.39401133047442	8.81855218494292	8.85496456634593	8.74352894818341	8.80049641247978	8.56560492037082	Klhl20	kelch-like 20
4790	ENSMUSG00000026707	7.57522042846573	6.6426717568592	6.991290469533	7.18925746200446	6.86950851604324	6.82778920741568	Nsun6	NOL1/NOP2/Sun domain family member 6
4791	ENSMUSG00000026708	6.85930741277263	7.00361924452598	7.17923546111345	6.96146320076006	6.93627975404148	7.20403944819005	Cenpl	centromere protein L
4792	ENSMUSG00000026709	6.78169862942956	7.16728712520876	6.86663109624414	7.0996205406193	7.01320797414593	6.85150634087641	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)
4793	ENSMUSG00000026712	7.67577525047335	7.42267418809784	9.15330289980331	8.25489934187243	7.17032996502722	7.51397555425976	Mrc1	mannose receptor, C type 1
4794	ENSMUSG00000026715	6.44138184684363	6.6426717568592	6.57734284349729	6.44138184684363	6.44138184684363	6.44138184684363	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1
4795	ENSMUSG00000026718	10.6460651158385	10.4143446677471	10.5405728961355	10.7381828425551	10.4876846899705	10.7165617976718	Stam	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1
4796	ENSMUSG00000026721	10.5639454852051	10.8173182302725	10.5094700489956	10.0788404336992	10.4646983035621	10.5915588937552	Rabgap1l	RAB GTPase activating protein 1-like
4797	ENSMUSG00000026723	6.44138184684363	7.15266577244868	6.72298065275385	6.79536715093781	6.68591843645892	6.44138184684363	Trdmt1	tRNA aspartic acid methyltransferase 1
4798	ENSMUSG00000026725	8.28375761597441	8.24356619090057	8.69407412038461	8.2629672513379	8.23307056986946	8.34295142040224	Tnn	tenascin N
4799	ENSMUSG00000026726	7.01690704815953	6.92248583540742	7.04393496923012	7.11318595789574	6.93627975404148	7.20403944819005	Cubn	cubilin (intrinsic factor-cobalamin receptor)
4800	ENSMUSG00000026727	11.2455802069769	10.6448096798849	10.8460034194699	10.897846879754	10.7471794389594	11.0106558574735	Rsu1	Ras suppressor protein 1
4801	ENSMUSG00000026728	9.36709731081032	9.45631868013764	9.07461765942869	9.04019708509169	9.26228499862041	9.23838137996058	Vim	vimentin
4802	ENSMUSG00000026729	6.78169862942956	6.68984027428232	6.63807133106245	6.76868269208766	6.72491540983763	6.63081234521615	4930562F07Rik	RIKEN cDNA 4930562F07 gene
4803	ENSMUSG00000026730	8.45136259063246	7.86430318383289	7.95245290448636	8.3596311214763	8.56713464454816	8.73001196228851	Pter	phosphotriesterase related
4804	ENSMUSG00000026736	7.06572896722811	6.96464353125893	7.23170125873527	7.13950167406684	6.95660138149511	7.22810511943654	4930426L09Rik	RIKEN cDNA 4930426L09 gene
4805	ENSMUSG00000026737	8.73003904811774	8.16981876098239	8.46629393667032	8.7239280629622	8.73872191846628	8.72708835932195	Pip4k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
4806	ENSMUSG00000026739	6.83515225231984	6.96464353125893	6.44138184684363	6.9951994112315	6.8184210398433	6.67539591429682	Bmi1	Bmi1 polycomb ring finger oncogene
4807	ENSMUSG00000026740	8.24912756599731	8.39602747263068	8.24543812412785	7.95257548381292	8.41906447924627	7.86849987810922	Dnajc1	DnaJ heat shock protein family (Hsp40) member C1
4808	ENSMUSG00000026743	8.70247906354	8.4293758286536	8.78443579186152	8.60919930412102	8.36986403947425	8.33508259701708	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
4809	ENSMUSG00000026748	11.2477761369484	10.3480470606076	9.69974106039493	11.4194923518175	10.805242581223	10.6333338216258	Plxdc2	plexin domain containing 2
4810	ENSMUSG00000026749	7.71892319342629	6.6426717568592	7.78867500533754	7.26881567921844	7.21103853966088	6.91554281659416	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6
4811	ENSMUSG00000026750	7.78699351391996	7.66816631111474	7.24425164222102	7.39797223495832	7.45797985902875	7.67548971464641	Psmb7	proteasome (prosome, macropain) subunit, beta type 7
4812	ENSMUSG00000026753	8.13891752282164	7.54895843118821	8.18948559136479	7.5260926165421	7.90137040814184	7.2740253972208	Ppp6c	protein phosphatase 6, catalytic subunit
4813	ENSMUSG00000026754	6.67995620631423	6.72942764256881	6.88984360920885	7.01131058275066	6.89287391576668	6.44138184684363	Golga1	golgi autoantigen, golgin subfamily a, 1
4814	ENSMUSG00000026755	6.7180558765076	6.44138184684363	6.57734284349729	7.20116429061886	6.89287391576668	6.63081234521615	Arpc5l	actin related protein 2/3 complex, subunit 5-like
4815	ENSMUSG00000026761	8.80379803802468	8.29952478299666	8.46629393667032	8.31801714643293	8.32735298644452	8.53555676013799	Orc4	origin recognition complex, subunit 4
4816	ENSMUSG00000026764	7.35481207192412	6.68984027428232	7.78184554313279	7.3506842930928	7.83743430906481	7.48845021067421	Kif5c	kinesin family member 5C
4817	ENSMUSG00000026766	6.94437788887167	6.72942764256881	6.78770226126989	7.01131058275066	6.79006094719416	6.93503085417348	Mmadhc	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria
4818	ENSMUSG00000026767	6.94437788887167	7.27463605564949	7.07657217581265	7.15228133014408	6.93627975404148	7.03863361375584	Mindy3	MINDY lysine 48 deubiquitinase 3
4819	ENSMUSG00000026768	9.56563306324411	9.01333214530724	8.93024890220757	9.15873366331742	9.32626059291698	9.51552608053378	Itga8	integrin alpha 8
4820	ENSMUSG00000026770	6.94437788887167	6.85111446524411	7.37039982570855	6.92535587269683	6.57833403990211	6.74566730296614	Il2ra	interleukin 2 receptor, alpha chain
4821	ENSMUSG00000026771	6.83515225231984	6.68984027428232	7.19271425149752	6.67067459582011	6.68591843645892	6.74566730296614	Spopl	speckle-type POZ protein-like
4822	ENSMUSG00000026773	9.37288674294032	10.2865419514788	10.5763585386898	9.80836383422837	9.82500920264624	9.50539644812109	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
4823	ENSMUSG00000026775	10.3112688016176	10.2809252396268	10.3058261862218	10.6268794102844	10.5196573923405	9.97295850986702	Yme1l1	YME1-like 1 (S. cerevisiae)
4824	ENSMUSG00000026779	7.08115954385633	6.96464353125893	7.51658694367278	7.21287762013216	7.32130259591627	7.41659057588681	Mastl	microtubule associated serine/threonine kinase-like
